img_path,label
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_41/150.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_47/65.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_8/120.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_21/150.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_8/140.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_8/95.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_16/120.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_53/100.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_27/115.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_23/90.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_9/80.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_9/95.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_46/115.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_42/130.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_1/75.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_30/150.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_56/155.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_51/60.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_37/30.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_37/40.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_43/125.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_58/75.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_18/35.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_16/95.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_17/70.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_43/10.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_54/10.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_22/100.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_53/105.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_15/25.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_44/130.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_26/120.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_44/85.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_24/45.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_40/35.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_6/20.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_13/15.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_1/115.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_TransparentMask/Mask_Trans_59/30.png,1
