img_path,label
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_PaperMask/Mask_Paper_3/20.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_PaperMask/Mask_Paper_2/15.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_PaperMask/Mask_Paper_3/100.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_PaperMask/Mask_Paper_1/80.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_PaperMask/Mask_Paper_2/130.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_PaperMask/Mask_Paper_3/40.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_PaperMask/Mask_Paper_3/60.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_PaperMask/Mask_Paper_1/65.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_PaperMask/Mask_Paper_3/140.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_PaperMask/Mask_Paper_3/110.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_PaperMask/Mask_Paper_1/10.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_PaperMask/Mask_Paper_3/55.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_PaperMask/Mask_Paper_2/85.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_PaperMask/Mask_Paper_2/125.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_PaperMask/Mask_Paper_1/30.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_PaperMask/Mask_Paper_3/70.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_PaperMask/Mask_Paper_1/45.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_PaperMask/Mask_Paper_1/95.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_PaperMask/Mask_Paper_2/35.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_PaperMask/Mask_Paper_1/105.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_PaperMask/Mask_Paper_3/50.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_PaperMask/Mask_Paper_1/40.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_PaperMask/Mask_Paper_2/20.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_PaperMask/Mask_Paper_3/80.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_PaperMask/Mask_Paper_3/135.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_PaperMask/Mask_Paper_2/115.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_PaperMask/Mask_Paper_2/75.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_PaperMask/Mask_Paper_3/115.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Mask_PaperMask/Mask_Paper_1/15.png,1
