img_path,label
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_50/5.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_59/140.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_23/50.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_46/155.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_33/170.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_30/35.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_26/10.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_38/90.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_10/25.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_41/40.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_5/45.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_28/65.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_37/25.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_58/145.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_31/70.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_32/75.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_63/35.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_24/35.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_29/170.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_37/40.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_22/40.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_57/115.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_48/145.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_38/95.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_35/105.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_11/5.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_6/80.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_34/80.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_14/115.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_31/145.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_8/80.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_35/175.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_19/85.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Impersonation/Makeup_Im_29/105.png,1
