img_path,label
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_30/140.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_35/165.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_14/205.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_45/5.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_41/160.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_23/65.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_41/200.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_41/105.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_29/90.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_48/75.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_33/80.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_50/60.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_41/140.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_38/195.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_39/200.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_15/85.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_20/15.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_32/5.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_38/60.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_37/200.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_40/210.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_7/80.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_23/185.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_41/85.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_35/150.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_28/100.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_30/95.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_32/110.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_43/90.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_9/180.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_38/180.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_36/10.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_45/170.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_11/75.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_42/110.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_44/95.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_46/75.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_41/155.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_25/180.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_42/10.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_15/90.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_5/125.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_53/75.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Makeup_Cosmetic/Makeup_Co_13/65.png,1
