img_path,label
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Partial_Mouth/Partial_Mouth_16/85.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Partial_Mouth/Partial_Mouth_21/100.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Partial_Mouth/Partial_Mouth_16/45.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Partial_Mouth/Partial_Mouth_17/75.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Partial_Mouth/Partial_Mouth_13/140.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Partial_Mouth/Partial_Mouth_24/140.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Partial_Mouth/Partial_Mouth_11/35.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Partial_Mouth/Partial_Mouth_23/35.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Partial_Mouth/Partial_Mouth_11/150.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Partial_Mouth/Partial_Mouth_25/155.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Partial_Mouth/Partial_Mouth_9/160.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Partial_Mouth/Partial_Mouth_8/145.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Partial_Mouth/Partial_Mouth_18/70.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Partial_Mouth/Partial_Mouth_7/85.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Partial_Mouth/Partial_Mouth_28/140.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Partial_Mouth/Partial_Mouth_24/165.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Partial_Mouth/Partial_Mouth_2/35.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Partial_Mouth/Partial_Mouth_4/20.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Partial_Mouth/Partial_Mouth_12/165.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Partial_Mouth/Partial_Mouth_23/145.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Partial_Mouth/Partial_Mouth_4/10.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Partial_Mouth/Partial_Mouth_7/20.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Partial_Mouth/Partial_Mouth_28/40.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Partial_Mouth/Partial_Mouth_11/40.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Partial_Mouth/Partial_Mouth_4/45.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Partial_Mouth/Partial_Mouth_7/150.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Partial_Mouth/Partial_Mouth_17/25.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Partial_Mouth/Partial_Mouth_2/185.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Partial_Mouth/Partial_Mouth_1/65.png,1
/workspace/DS/Datas/FAS/SiW-Mv2/official/spoof/Partial_Mouth/Partial_Mouth_26/130.png,1
